<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
GBPUSD,20051004,00:00:00,1.7544,1.7515,1.7620,1.7587
GBPUSD,20051005,00:00:00,1.7587,1.7575,1.7665,1.7665
GBPUSD,20051006,00:00:00,1.7669,1.7649,1.7810,1.7789
GBPUSD,20051007,00:00:00,1.7789,1.7575,1.7790,1.7606
GBPUSD,20051010,00:00:00,1.7598,1.7513,1.7630,1.7554
GBPUSD,20051011,00:00:00,1.7554,1.7440,1.7556,1.7456
GBPUSD,20051012,00:00:00,1.7455,1.7391,1.7546,1.7524
GBPUSD,20051013,00:00:00,1.7524,1.7443,1.7572,1.7560
GBPUSD,20051014,00:00:00,1.7561,1.7483,1.7704,1.7698
GBPUSD,20051017,00:00:00,1.7678,1.7527,1.7726,1.7534
GBPUSD,20051018,00:00:00,1.7534,1.7422,1.7534,1.7509
GBPUSD,20051019,00:00:00,1.7509,1.7426,1.7667,1.7640
GBPUSD,20051020,00:00:00,1.7640,1.7595,1.7747,1.7737
GBPUSD,20051021,00:00:00,1.7738,1.7638,1.7797,1.7674
GBPUSD,20051024,00:00:00,1.7660,1.7646,1.7729,1.7691
GBPUSD,20051025,00:00:00,1.7691,1.7633,1.7865,1.7837
GBPUSD,20051026,00:00:00,1.7837,1.7717,1.7864,1.7751
GBPUSD,20051027,00:00:00,1.7749,1.7738,1.7901,1.7828
GBPUSD,20051028,00:00:00,1.7827,1.7730,1.7857,1.7734
GBPUSD,20051031,00:00:00,1.7737,1.7672,1.7821,1.7678
GBPUSD,20051101,00:00:00,1.7679,1.7608,1.7722,1.7669
GBPUSD,20051102,00:00:00,1.7667,1.7623,1.7770,1.7766
GBPUSD,20051103,00:00:00,1.7765,1.7694,1.7791,1.7700
GBPUSD,20051104,00:00:00,1.7698,1.7456,1.7709,1.7519
GBPUSD,20051107,00:00:00,1.7462,1.7389,1.7516,1.7422
GBPUSD,20051108,00:00:00,1.7422,1.7326,1.7456,1.7437
GBPUSD,20051109,00:00:00,1.7437,1.7361,1.7457,1.7435
GBPUSD,20051110,00:00:00,1.7434,1.7398,1.7512,1.7405
GBPUSD,20051111,00:00:00,1.7407,1.7375,1.7434,1.7421
GBPUSD,20051114,00:00:00,1.7420,1.7342,1.7493,1.7372
GBPUSD,20051115,00:00:00,1.7373,1.7303,1.7395,1.7345
GBPUSD,20051116,00:00:00,1.7349,1.7137,1.7365,1.7177
GBPUSD,20051117,00:00:00,1.7177,1.7149,1.7223,1.7183
GBPUSD,20051118,00:00:00,1.7183,1.7095,1.7224,1.7176
GBPUSD,20051121,00:00:00,1.7166,1.7142,1.7242,1.7152
GBPUSD,20051122,00:00:00,1.7150,1.7063,1.7235,1.7222
GBPUSD,20051123,00:00:00,1.7222,1.7175,1.7256,1.7230
GBPUSD,20051124,00:00:00,1.7230,1.7199,1.7283,1.7217
GBPUSD,20051125,00:00:00,1.7219,1.7122,1.7229,1.7140
GBPUSD,20051128,00:00:00,1.7123,1.7047,1.7338,1.7285
GBPUSD,20051129,00:00:00,1.7286,1.7143,1.7291,1.7163
GBPUSD,20051130,00:00:00,1.7163,1.7161,1.7345,1.7291
GBPUSD,20051201,00:00:00,1.7290,1.7260,1.7340,1.7316
GBPUSD,20051202,00:00:00,1.7316,1.7247,1.7375,1.7333
GBPUSD,20051205,00:00:00,1.7313,1.7271,1.7440,1.7419
GBPUSD,20051206,00:00:00,1.7419,1.7312,1.7449,1.7402
GBPUSD,20051207,00:00:00,1.7402,1.7291,1.7426,1.7335
GBPUSD,20051208,00:00:00,1.7335,1.7326,1.7557,1.7523
GBPUSD,20051209,00:00:00,1.7523,1.7461,1.7563,1.7548
GBPUSD,20051212,00:00:00,1.7505,1.7502,1.7770,1.7749
GBPUSD,20051213,00:00:00,1.7749,1.7654,1.7778,1.7693
GBPUSD,20051214,00:00:00,1.7694,1.7683,1.7807,1.7725
GBPUSD,20051215,00:00:00,1.7723,1.7612,1.7743,1.7647
GBPUSD,20051216,00:00:00,1.7646,1.7625,1.7739,1.7721
GBPUSD,20051219,00:00:00,1.7692,1.7591,1.7729,1.7622
GBPUSD,20051220,00:00:00,1.7622,1.7526,1.7680,1.7539
GBPUSD,20051221,00:00:00,1.7540,1.7381,1.7590,1.7450
GBPUSD,20051222,00:00:00,1.7450,1.7337,1.7452,1.7375
GBPUSD,20051223,00:00:00,1.7374,1.7305,1.7400,1.7345
GBPUSD,20051226,00:00:00,1.7328,1.7311,1.7355,1.7329
GBPUSD,20051227,00:00:00,1.7329,1.7263,1.7381,1.7268
GBPUSD,20051228,00:00:00,1.7268,1.7129,1.7406,1.7179
GBPUSD,20051229,00:00:00,1.7178,1.7166,1.7279,1.7244
GBPUSD,20051230,00:00:00,1.7243,1.7163,1.7291,1.7205
GBPUSD,20060102,00:00:00,1.7217,1.7188,1.7245,1.7191
GBPUSD,20060103,00:00:00,1.7192,1.7186,1.7463,1.7462
GBPUSD,20060104,00:00:00,1.7462,1.7458,1.7616,1.7554
GBPUSD,20060105,00:00:00,1.7553,1.7485,1.7584,1.7545
GBPUSD,20060106,00:00:00,1.7544,1.7513,1.7718,1.7705
GBPUSD,20060109,00:00:00,1.7678,1.7627,1.7722,1.7650
GBPUSD,20060110,00:00:00,1.7650,1.7616,1.7697,1.7632
GBPUSD,20060111,00:00:00,1.7632,1.7519,1.7667,1.7659
GBPUSD,20060112,00:00:00,1.7659,1.7578,1.7723,1.7604
GBPUSD,20060113,00:00:00,1.7604,1.7593,1.7778,1.7756
GBPUSD,20060116,00:00:00,1.7764,1.7640,1.7794,1.7667
GBPUSD,20060117,00:00:00,1.7667,1.7586,1.7699,1.7682
GBPUSD,20060118,00:00:00,1.7682,1.7584,1.7702,1.7629
GBPUSD,20060119,00:00:00,1.7630,1.7527,1.7637,1.7569
GBPUSD,20060120,00:00:00,1.7569,1.7535,1.7720,1.7709
GBPUSD,20060123,00:00:00,1.7714,1.7712,1.7879,1.7864
GBPUSD,20060124,00:00:00,1.7862,1.7804,1.7894,1.7830
GBPUSD,20060125,00:00:00,1.7830,1.7816,1.7931,1.7829
GBPUSD,20060126,00:00:00,1.7828,1.7775,1.7887,1.7788
GBPUSD,20060127,00:00:00,1.7793,1.7665,1.7875,1.7675
GBPUSD,20060130,00:00:00,1.7686,1.7633,1.7713,1.7682
GBPUSD,20060131,00:00:00,1.7682,1.7664,1.7856,1.7787
GBPUSD,20060201,00:00:00,1.7784,1.7725,1.7811,1.7747
GBPUSD,20060202,00:00:00,1.7745,1.7710,1.7811,1.7797
GBPUSD,20060203,00:00:00,1.7797,1.7592,1.7806,1.7616
GBPUSD,20060206,00:00:00,1.7623,1.7433,1.7638,1.7475
GBPUSD,20060207,00:00:00,1.7476,1.7403,1.7513,1.7464
GBPUSD,20060208,00:00:00,1.7465,1.7376,1.7471,1.7405
GBPUSD,20060209,00:00:00,1.7406,1.7375,1.7461,1.7418
GBPUSD,20060210,00:00:00,1.7418,1.7411,1.7572,1.7438
GBPUSD,20060213,00:00:00,1.7432,1.7362,1.7437,1.7410
GBPUSD,20060214,00:00:00,1.7410,1.7280,1.7442,1.7351
GBPUSD,20060215,00:00:00,1.7350,1.7331,1.7486,1.7403
GBPUSD,20060216,00:00:00,1.7404,1.7305,1.7409,1.7386
GBPUSD,20060217,00:00:00,1.7386,1.7332,1.7421,1.7411
GBPUSD,20060220,00:00:00,1.7414,1.7406,1.7459,1.7443
GBPUSD,20060221,00:00:00,1.7442,1.7414,1.7472,1.7443
GBPUSD,20060222,00:00:00,1.7444,1.7375,1.7463,1.7433
GBPUSD,20060223,00:00:00,1.7434,1.7413,1.7552,1.7514
GBPUSD,20060224,00:00:00,1.7516,1.7427,1.7533,1.7440
GBPUSD,20060227,00:00:00,1.7430,1.7376,1.7449,1.7394
GBPUSD,20060228,00:00:00,1.7393,1.7375,1.7565,1.7535
GBPUSD,20060301,00:00:00,1.7536,1.7461,1.7591,1.7498
GBPUSD,20060302,00:00:00,1.7498,1.7435,1.7546,1.7528
GBPUSD,20060303,00:00:00,1.7528,1.7501,1.7583,1.7539
GBPUSD,20060306,00:00:00,1.7560,1.7465,1.7622,1.7485
GBPUSD,20060307,00:00:00,1.7483,1.7329,1.7498,1.7351
GBPUSD,20060308,00:00:00,1.7351,1.7342,1.7416,1.7379
GBPUSD,20060309,00:00:00,1.7379,1.7344,1.7409,1.7359
GBPUSD,20060310,00:00:00,1.7357,1.7230,1.7394,1.7264
GBPUSD,20060313,00:00:00,1.7259,1.7231,1.7335,1.7333
GBPUSD,20060314,00:00:00,1.7333,1.7329,1.7482,1.7454
GBPUSD,20060315,00:00:00,1.7454,1.7418,1.7492,1.7475
GBPUSD,20060316,00:00:00,1.7476,1.7439,1.7592,1.7565
GBPUSD,20060317,00:00:00,1.7566,1.7511,1.7576,1.7567
GBPUSD,20060320,00:00:00,1.7551,1.7527,1.7583,1.7552
GBPUSD,20060321,00:00:00,1.7554,1.7449,1.7557,1.7482
GBPUSD,20060322,00:00:00,1.7485,1.7451,1.7504,1.7462
GBPUSD,20060323,00:00:00,1.7462,1.7327,1.7467,1.7339
GBPUSD,20060324,00:00:00,1.7339,1.7309,1.7441,1.7431
GBPUSD,20060327,00:00:00,1.7426,1.7414,1.7492,1.7460
GBPUSD,20060328,00:00:00,1.7463,1.7424,1.7534,1.7425
GBPUSD,20060329,00:00:00,1.7426,1.7316,1.7440,1.7335
GBPUSD,20060330,00:00:00,1.7334,1.7334,1.7480,1.7456
GBPUSD,20060331,00:00:00,1.7457,1.7336,1.7475,1.7361
GBPUSD,20060403,00:00:00,1.7366,1.7250,1.7401,1.7395
GBPUSD,20060404,00:00:00,1.7395,1.7369,1.7573,1.7549
GBPUSD,20060405,00:00:00,1.7549,1.7481,1.7614,1.7538
GBPUSD,20060406,00:00:00,1.7537,1.7487,1.7594,1.7513
GBPUSD,20060407,00:00:00,1.7511,1.7393,1.7531,1.7434
GBPUSD,20060410,00:00:00,1.7427,1.7374,1.7469,1.7436
GBPUSD,20060411,00:00:00,1.7435,1.7392,1.7491,1.7483
GBPUSD,20060412,00:00:00,1.7483,1.7462,1.7570,1.7501
GBPUSD,20060413,00:00:00,1.7502,1.7482,1.7558,1.7523
GBPUSD,20060414,00:00:00,1.7523,1.7507,1.7528,1.7509
GBPUSD,20060417,00:00:00,1.7530,1.7529,1.7745,1.7701
GBPUSD,20060418,00:00:00,1.7701,1.7678,1.7841,1.7837
GBPUSD,20060419,00:00:00,1.7838,1.7794,1.7933,1.7923
GBPUSD,20060420,00:00:00,1.7923,1.7755,1.7923,1.7780
GBPUSD,20060421,00:00:00,1.7779,1.7751,1.7843,1.7822
GBPUSD,20060424,00:00:00,1.7866,1.7793,1.7928,1.7860
GBPUSD,20060425,00:00:00,1.7860,1.7826,1.7939,1.7873
GBPUSD,20060426,00:00:00,1.7873,1.7800,1.7906,1.7841
GBPUSD,20060427,00:00:00,1.7841,1.7820,1.8043,1.8011
GBPUSD,20060428,00:00:00,1.8011,1.8000,1.8242,1.8234
GBPUSD,20060501,00:00:00,1.8235,1.8204,1.8413,1.8237
GBPUSD,20060502,00:00:00,1.8238,1.8206,1.8421,1.8394
GBPUSD,20060503,00:00:00,1.8394,1.8354,1.8474,1.8422
GBPUSD,20060504,00:00:00,1.8422,1.8334,1.8546,1.8525
GBPUSD,20060505,00:00:00,1.8526,1.8474,1.8620,1.8583
GBPUSD,20060508,00:00:00,1.8626,1.8548,1.8686,1.8575
GBPUSD,20060509,00:00:00,1.8575,1.8513,1.8686,1.8667
GBPUSD,20060510,00:00:00,1.8668,1.8602,1.8727,1.8642
GBPUSD,20060511,00:00:00,1.8641,1.8529,1.8853,1.8824
GBPUSD,20060512,00:00:00,1.8824,1.8819,1.8996,1.8946
GBPUSD,20060515,00:00:00,1.8963,1.8763,1.8994,1.8789
GBPUSD,20060516,00:00:00,1.8789,1.8745,1.8894,1.8881
GBPUSD,20060517,00:00:00,1.8881,1.8775,1.9023,1.8795
GBPUSD,20060518,00:00:00,1.8795,1.8793,1.8960,1.8949
GBPUSD,20060519,00:00:00,1.8948,1.8700,1.8953,1.8777
GBPUSD,20060522,00:00:00,1.8766,1.8632,1.8884,1.8850
GBPUSD,20060523,00:00:00,1.8849,1.8769,1.8882,1.8769
GBPUSD,20060524,00:00:00,1.8768,1.8652,1.8857,1.8685
GBPUSD,20060525,00:00:00,1.8685,1.8664,1.8771,1.8770
GBPUSD,20060526,00:00:00,1.8771,1.8530,1.8772,1.8565
GBPUSD,20060529,00:00:00,1.8576,1.8561,1.8639,1.8586
GBPUSD,20060530,00:00:00,1.8587,1.8578,1.8866,1.8833
GBPUSD,20060531,00:00:00,1.8832,1.8685,1.8852,1.8714
GBPUSD,20060601,00:00:00,1.8714,1.8566,1.8721,1.8663
GBPUSD,20060602,00:00:00,1.8664,1.8608,1.8857,1.8832
GBPUSD,20060605,00:00:00,1.8836,1.8717,1.8875,1.8720
GBPUSD,20060606,00:00:00,1.8720,1.8590,1.8770,1.8603
GBPUSD,20060607,00:00:00,1.8603,1.8529,1.8644,1.8569
GBPUSD,20060608,00:00:00,1.8569,1.8371,1.8575,1.8434
GBPUSD,20060609,00:00:00,1.8434,1.8365,1.8481,1.8407
GBPUSD,20060612,00:00:00,1.8392,1.8379,1.8466,1.8420
GBPUSD,20060613,00:00:00,1.8420,1.8316,1.8452,1.8341
GBPUSD,20060614,00:00:00,1.8341,1.8333,1.8496,1.8430
GBPUSD,20060615,00:00:00,1.8431,1.8418,1.8543,1.8485
GBPUSD,20060616,00:00:00,1.8485,1.8469,1.8557,1.8493
GBPUSD,20060619,00:00:00,1.8515,1.8367,1.8527,1.8402
GBPUSD,20060620,00:00:00,1.8402,1.8368,1.8456,1.8422
GBPUSD,20060621,00:00:00,1.8422,1.8407,1.8471,1.8453
GBPUSD,20060622,00:00:00,1.8453,1.8262,1.8465,1.8280
GBPUSD,20060623,00:00:00,1.8280,1.8127,1.8311,1.8180
GBPUSD,20060626,00:00:00,1.8186,1.8161,1.8245,1.8230
GBPUSD,20060627,00:00:00,1.8230,1.8185,1.8261,1.8206
GBPUSD,20060628,00:00:00,1.8207,1.8141,1.8238,1.8180
GBPUSD,20060629,00:00:00,1.8181,1.8089,1.8295,1.8271
GBPUSD,20060630,00:00:00,1.8271,1.8271,1.8496,1.8489
GBPUSD,20060703,00:00:00,1.8474,1.8384,1.8486,1.8418
GBPUSD,20060704,00:00:00,1.8418,1.8414,1.8478,1.8439
GBPUSD,20060705,00:00:00,1.8439,1.8325,1.8485,1.8341
GBPUSD,20060706,00:00:00,1.8341,1.8332,1.8405,1.8371
GBPUSD,20060707,00:00:00,1.8371,1.8354,1.8537,1.8514
GBPUSD,20060710,00:00:00,1.8499,1.8367,1.8520,1.8420
GBPUSD,20060711,00:00:00,1.8420,1.8366,1.8469,1.8443
GBPUSD,20060712,00:00:00,1.8443,1.8310,1.8477,1.8340
GBPUSD,20060713,00:00:00,1.8340,1.8330,1.8465,1.8433
GBPUSD,20060714,00:00:00,1.8433,1.8339,1.8446,1.8374
GBPUSD,20060717,00:00:00,1.8374,1.8175,1.8385,1.8195
GBPUSD,20060718,00:00:00,1.8195,1.8182,1.8325,1.8263
GBPUSD,20060719,00:00:00,1.8263,1.8228,1.8439,1.8419
GBPUSD,20060720,00:00:00,1.8420,1.8413,1.8515,1.8480
GBPUSD,20060721,00:00:00,1.8481,1.8468,1.8595,1.8587
GBPUSD,20060724,00:00:00,1.8589,1.8480,1.8594,1.8510
GBPUSD,20060725,00:00:00,1.8510,1.8383,1.8533,1.8399
GBPUSD,20060726,00:00:00,1.8399,1.8389,1.8547,1.8540
GBPUSD,20060727,00:00:00,1.8540,1.8526,1.8673,1.8578
GBPUSD,20060728,00:00:00,1.8579,1.8544,1.8663,1.8627
GBPUSD,20060731,00:00:00,1.8627,1.8618,1.8686,1.8678
GBPUSD,20060801,00:00:00,1.8678,1.8626,1.8764,1.8760
GBPUSD,20060802,00:00:00,1.8759,1.8730,1.8792,1.8769
GBPUSD,20060803,00:00:00,1.8769,1.8699,1.8911,1.8874
GBPUSD,20060804,00:00:00,1.8874,1.8853,1.9126,1.9080
GBPUSD,20060807,00:00:00,1.9072,1.9038,1.9112,1.9038
GBPUSD,20060808,00:00:00,1.9038,1.9032,1.9142,1.9062
GBPUSD,20060809,00:00:00,1.9062,1.8971,1.9107,1.9047
GBPUSD,20060810,00:00:00,1.9047,1.8866,1.9087,1.8936
GBPUSD,20060811,00:00:00,1.8936,1.8885,1.8987,1.8906
GBPUSD,20060814,00:00:00,1.8895,1.8841,1.8949,1.8887
GBPUSD,20060815,00:00:00,1.8888,1.8854,1.8975,1.8936
GBPUSD,20060816,00:00:00,1.8936,1.8880,1.9021,1.8964
GBPUSD,20060817,00:00:00,1.8964,1.8820,1.9005,1.8856
GBPUSD,20060818,00:00:00,1.8856,1.8774,1.8866,1.8815
GBPUSD,20060821,00:00:00,1.8812,1.8811,1.8994,1.8923
GBPUSD,20060822,00:00:00,1.8923,1.8854,1.8947,1.8874
GBPUSD,20060823,00:00:00,1.8875,1.8864,1.8993,1.8927
GBPUSD,20060824,00:00:00,1.8926,1.8858,1.8970,1.8874
GBPUSD,20060825,00:00:00,1.8874,1.8829,1.8913,1.8870
GBPUSD,20060828,00:00:00,1.8872,1.8861,1.8989,1.8934
GBPUSD,20060829,00:00:00,1.8934,1.8897,1.9026,1.8992
GBPUSD,20060830,00:00:00,1.8992,1.8971,1.9057,1.9038
GBPUSD,20060831,00:00:00,1.9038,1.8994,1.9089,1.9035
GBPUSD,20060901,00:00:00,1.9036,1.8955,1.9065,1.9059
GBPUSD,20060904,00:00:00,1.9061,1.9029,1.9077,1.9057
GBPUSD,20060905,00:00:00,1.9057,1.8912,1.9057,1.8934
GBPUSD,20060906,00:00:00,1.8935,1.8794,1.8954,1.8852
GBPUSD,20060907,00:00:00,1.8852,1.8706,1.8867,1.8757
GBPUSD,20060908,00:00:00,1.8757,1.8627,1.8759,1.8650
GBPUSD,20060911,00:00:00,1.8650,1.8602,1.8703,1.8645
GBPUSD,20060912,00:00:00,1.8645,1.8640,1.8770,1.8735
GBPUSD,20060913,00:00:00,1.8735,1.8709,1.8776,1.8771
GBPUSD,20060914,00:00:00,1.8771,1.8755,1.8916,1.8862
GBPUSD,20060915,00:00:00,1.8862,1.8752,1.8878,1.8802
GBPUSD,20060918,00:00:00,1.8776,1.8734,1.8837,1.8807
GBPUSD,20060919,00:00:00,1.8806,1.8773,1.8885,1.8807
GBPUSD,20060920,00:00:00,1.8807,1.8802,1.8928,1.8870
GBPUSD,20060921,00:00:00,1.8870,1.8864,1.9029,1.9021
GBPUSD,20060922,00:00:00,1.9021,1.8993,1.9060,1.9006
GBPUSD,20060925,00:00:00,1.9004,1.8981,1.9070,1.8999
GBPUSD,20060926,00:00:00,1.8999,1.8929,1.9025,1.8940
GBPUSD,20060927,00:00:00,1.8940,1.8852,1.8958,1.8887
GBPUSD,20060928,00:00:00,1.8887,1.8722,1.8912,1.8754
GBPUSD,20060929,00:00:00,1.8754,1.8632,1.8777,1.8721
GBPUSD,20061002,00:00:00,1.8744,1.8676,1.8874,1.8863
GBPUSD,20061003,00:00:00,1.8863,1.8856,1.8895,1.8874
GBPUSD,20061004,00:00:00,1.8874,1.8785,1.8881,1.8864
GBPUSD,20061005,00:00:00,1.8864,1.8749,1.8867,1.8784
GBPUSD,20061006,00:00:00,1.8784,1.8672,1.8879,1.8706
GBPUSD,20061009,00:00:00,1.8688,1.8634,1.8710,1.8666
GBPUSD,20061010,00:00:00,1.8666,1.8526,1.8700,1.8538
GBPUSD,20061011,00:00:00,1.8538,1.8515,1.8586,1.8541
GBPUSD,20061012,00:00:00,1.8541,1.8536,1.8610,1.8590
GBPUSD,20061013,00:00:00,1.8589,1.8533,1.8637,1.8562
GBPUSD,20061016,00:00:00,1.8551,1.8522,1.8645,1.8619
GBPUSD,20061017,00:00:00,1.8619,1.8607,1.8734,1.8715
GBPUSD,20061018,00:00:00,1.8715,1.8661,1.8736,1.8673
GBPUSD,20061019,00:00:00,1.8673,1.8664,1.8797,1.8772
GBPUSD,20061020,00:00:00,1.8772,1.8755,1.8857,1.8832
GBPUSD,20061023,00:00:00,1.8828,1.8685,1.8828,1.8725
GBPUSD,20061024,00:00:00,1.8726,1.8673,1.8766,1.8723
GBPUSD,20061025,00:00:00,1.8724,1.8719,1.8797,1.8778
GBPUSD,20061026,00:00:00,1.8779,1.8778,1.8922,1.8896
GBPUSD,20061027,00:00:00,1.8896,1.8870,1.9001,1.8965
GBPUSD,20061030,00:00:00,1.8960,1.8953,1.9040,1.8986
GBPUSD,20061031,00:00:00,1.8986,1.8958,1.9097,1.9077
GBPUSD,20061101,00:00:00,1.9077,1.9054,1.9133,1.9077
GBPUSD,20061102,00:00:00,1.9077,1.9033,1.9104,1.9079
GBPUSD,20061103,00:00:00,1.9079,1.8974,1.9113,1.9005
GBPUSD,20061106,00:00:00,1.9015,1.8947,1.9026,1.8990
GBPUSD,20061107,00:00:00,1.8990,1.8977,1.9120,1.9067
GBPUSD,20061108,00:00:00,1.9068,1.9007,1.9095,1.9043
GBPUSD,20061109,00:00:00,1.9044,1.8973,1.9082,1.9069
GBPUSD,20061110,00:00:00,1.9070,1.9061,1.9175,1.9107
GBPUSD,20061113,00:00:00,1.9121,1.8996,1.9151,1.9016
GBPUSD,20061114,00:00:00,1.9016,1.8923,1.9049,1.8955
GBPUSD,20061115,00:00:00,1.8955,1.8836,1.8968,1.8898
GBPUSD,20061116,00:00:00,1.8897,1.8850,1.8930,1.8884
GBPUSD,20061117,00:00:00,1.8884,1.8835,1.8964,1.8945
GBPUSD,20061120,00:00:00,1.8943,1.8931,1.8985,1.8973
GBPUSD,20061121,00:00:00,1.8973,1.8961,1.9001,1.8996
GBPUSD,20061122,00:00:00,1.8996,1.8983,1.9164,1.9146
GBPUSD,20061123,00:00:00,1.9146,1.9129,1.9166,1.9152
GBPUSD,20061124,00:00:00,1.9152,1.9145,1.9349,1.9313
GBPUSD,20061127,00:00:00,1.9401,1.9305,1.9409,1.9374
GBPUSD,20061128,00:00:00,1.9374,1.9367,1.9531,1.9512
GBPUSD,20061129,00:00:00,1.9512,1.9433,1.9542,1.9459
GBPUSD,20061130,00:00:00,1.9459,1.9447,1.9697,1.9651
GBPUSD,20061201,00:00:00,1.9651,1.9634,1.9845,1.9795
GBPUSD,20061204,00:00:00,1.9828,1.9724,1.9837,1.9809
GBPUSD,20061205,00:00:00,1.9809,1.9677,1.9813,1.9727
GBPUSD,20061206,00:00:00,1.9727,1.9615,1.9737,1.9652
GBPUSD,20061207,00:00:00,1.9652,1.9610,1.9708,1.9630
GBPUSD,20061208,00:00:00,1.9630,1.9511,1.9726,1.9531
GBPUSD,20061211,00:00:00,1.9530,1.9465,1.9593,1.9588
GBPUSD,20061212,00:00:00,1.9588,1.9575,1.9713,1.9704
GBPUSD,20061213,00:00:00,1.9703,1.9605,1.9726,1.9662
GBPUSD,20061214,00:00:00,1.9662,1.9578,1.9710,1.9614
GBPUSD,20061215,00:00:00,1.9615,1.9498,1.9662,1.9515
GBPUSD,20061218,00:00:00,1.9528,1.9433,1.9578,1.9474
GBPUSD,20061219,00:00:00,1.9474,1.9474,1.9700,1.9692
GBPUSD,20061220,00:00:00,1.9691,1.9618,1.9747,1.9650
GBPUSD,20061221,00:00:00,1.9650,1.9557,1.9695,1.9618
GBPUSD,20061222,00:00:00,1.9618,1.9558,1.9680,1.9593
GBPUSD,20061225,00:00:00,1.9586,1.9582,1.9614,1.9598
GBPUSD,20061226,00:00:00,1.9598,1.9514,1.9599,1.9538
GBPUSD,20061227,00:00:00,1.9538,1.9527,1.9629,1.9583
GBPUSD,20061228,00:00:00,1.9584,1.9555,1.9675,1.9623
GBPUSD,20061229,00:00:00,1.9623,1.9566,1.9668,1.9577
GBPUSD,20070101,00:00:00,1.9591,1.9588,1.9618,1.9616
GBPUSD,20070102,00:00:00,1.9616,1.9616,1.9740,1.9733
GBPUSD,20070103,00:00:00,1.9733,1.9481,1.9749,1.9506
GBPUSD,20070104,00:00:00,1.9506,1.9397,1.9529,1.9443
GBPUSD,20070105,00:00:00,1.9443,1.9262,1.9443,1.9298
GBPUSD,20070108,00:00:00,1.9301,1.9261,1.9403,1.9388
GBPUSD,20070109,00:00:00,1.9388,1.9380,1.9453,1.9388
GBPUSD,20070110,00:00:00,1.9388,1.9315,1.9420,1.9326
GBPUSD,20070111,00:00:00,1.9326,1.9316,1.9534,1.9441
GBPUSD,20070112,00:00:00,1.9441,1.9426,1.9605,1.9585
GBPUSD,20070115,00:00:00,1.9595,1.9570,1.9667,1.9640
GBPUSD,20070116,00:00:00,1.9640,1.9590,1.9704,1.9607
GBPUSD,20070117,00:00:00,1.9607,1.9602,1.9721,1.9697
GBPUSD,20070118,00:00:00,1.9696,1.9634,1.9777,1.9740
GBPUSD,20070119,00:00:00,1.9740,1.9694,1.9770,1.9735
GBPUSD,20070122,00:00:00,1.9737,1.9716,1.9785,1.9753
GBPUSD,20070123,00:00:00,1.9753,1.9752,1.9913,1.9813
GBPUSD,20070124,00:00:00,1.9813,1.9643,1.9830,1.9681
GBPUSD,20070125,00:00:00,1.9681,1.9625,1.9732,1.9634
GBPUSD,20070126,00:00:00,1.9634,1.9559,1.9679,1.9590
GBPUSD,20070129,00:00:00,1.9610,1.9548,1.9612,1.9603
GBPUSD,20070130,00:00:00,1.9603,1.9599,1.9694,1.9624
GBPUSD,20070131,00:00:00,1.9624,1.9480,1.9666,1.9640
GBPUSD,20070201,00:00:00,1.9640,1.9621,1.9735,1.9671
GBPUSD,20070202,00:00:00,1.9670,1.9636,1.9745,1.9670
GBPUSD,20070205,00:00:00,1.9652,1.9535,1.9666,1.9599
GBPUSD,20070206,00:00:00,1.9599,1.9588,1.9718,1.9712
GBPUSD,20070207,00:00:00,1.9711,1.9672,1.9732,1.9700
GBPUSD,20070208,00:00:00,1.9700,1.9541,1.9726,1.9587
GBPUSD,20070209,00:00:00,1.9587,1.9455,1.9599,1.9503
GBPUSD,20070212,00:00:00,1.9513,1.9436,1.9564,1.9460
GBPUSD,20070213,00:00:00,1.9460,1.9401,1.9521,1.9459
GBPUSD,20070214,00:00:00,1.9459,1.9454,1.9638,1.9629
GBPUSD,20070215,00:00:00,1.9629,1.9504,1.9675,1.9505
GBPUSD,20070216,00:00:00,1.9505,1.9463,1.9538,1.9500
GBPUSD,20070219,00:00:00,1.9543,1.9429,1.9558,1.9506
GBPUSD,20070220,00:00:00,1.9505,1.9477,1.9574,1.9546
GBPUSD,20070221,00:00:00,1.9546,1.9486,1.9588,1.9541
GBPUSD,20070222,00:00:00,1.9540,1.9461,1.9598,1.9564
GBPUSD,20070223,00:00:00,1.9564,1.9535,1.9650,1.9632
GBPUSD,20070226,00:00:00,1.9641,1.9606,1.9658,1.9633
GBPUSD,20070227,00:00:00,1.9633,1.9591,1.9670,1.9641
GBPUSD,20070228,00:00:00,1.9640,1.9517,1.9642,1.9628
GBPUSD,20070301,00:00:00,1.9628,1.9553,1.9650,1.9577
GBPUSD,20070302,00:00:00,1.9577,1.9411,1.9578,1.9433
GBPUSD,20070305,00:00:00,1.9443,1.9182,1.9445,1.9190
GBPUSD,20070306,00:00:00,1.9190,1.9185,1.9334,1.9334
GBPUSD,20070307,00:00:00,1.9333,1.9260,1.9357,1.9305
GBPUSD,20070308,00:00:00,1.9304,1.9271,1.9351,1.9290
GBPUSD,20070309,00:00:00,1.9290,1.9265,1.9337,1.9319
GBPUSD,20070312,00:00:00,1.9344,1.9250,1.9432,1.9324
GBPUSD,20070313,00:00:00,1.9324,1.9270,1.9351,1.9280
GBPUSD,20070314,00:00:00,1.9279,1.9211,1.9371,1.9348
