Date,Strategy1,Strategy2,Index
2009-03-02,-0.030261449,-0.02888339,-0.031358597
2009-03-03,0.042616208,0.03703071,0.038096865
2009-03-04,-0.039178923,-0.030343939,-0.031816561
2009-03-05,0.009934281,-0.001956902,0.000226635
2009-03-06,0.008651221,-0.002050529,0.00331379
2009-03-09,0.042489671,0.04942286,0.048780488
2009-03-10,-6.37901E-05,0.004249928,-0.005760121
2009-03-11,0.003475401,0.004503355,0.004954248
2009-03-12,0.016806014,0.008763791,0.011206595
2009-03-13,0.031932902,0.033599349,0.029384341
2009-03-16,-0.002120264,-0.009098664,-0.001785714
2009-03-17,-0.009468249,-0.011035055,-0.013507557
2009-03-18,0.011190415,0.009609917,0.003127464
2009-03-19,0.015135653,0.007810008,0.006811811
2009-03-20,0.016694507,0.02522701,0.028598194
2009-03-23,-0.015717362,-0.009725256,-0.01044829
2009-03-24,0.007535892,-0.000299979,-0.002863352
2009-03-25,0.022163938,0.007524319,0.006384124
2009-03-26,-0.005696401,-0.004950794,-0.006700296
2009-03-27,-0.035446521,-0.029503236,-0.034881633
2009-03-30,0.034429202,0.044022954,0.043370804
2009-03-31,0.005148261,0.007422308,0.007513818
2009-04-01,0.056867956,0.036907516,0.042825362
2009-04-02,-0.02440041,-0.01398537,-0.02310303
2009-04-03,-0.012059977,-0.006597049,-0.008983299
2009-04-06,-0.019443282,-0.017933493,-0.015775635
2009-04-07,-0.006812513,0.002821145,-0.001272103
2009-04-08,0.008695844,0.021651474,0.014826137
2009-04-09,0.00464036,-0.002403281,0.001330421
2009-04-14,-0.002273815,-0.00390076,-0.005164202
2009-04-15,0.008401638,0.024763946,0.021318415
2009-04-16,0.007507267,0.012157608,0.009819887
2009-04-17,-0.022592068,-0.021873615,-0.024897381
2009-04-20,-0.001709878,-0.001284749,-0.000851938
2009-04-21,0.018603613,0.005336948,0.010833856
2009-04-22,-0.00304405,-0.00044279,-0.003101198
2009-04-23,0.0365091,0.032847498,0.034293962
2009-04-24,-0.000684155,-0.002383145,0.002646776
2009-04-27,-0.01245412,-0.020304369,-0.016942645
2009-04-28,0.018516882,0.021455701,0.022751684
2009-04-29,0.023216069,0.015368383,0.012912927
2009-04-30,-0.005187551,0.001901606,-0.000117822
2009-05-01,0.033472783,0.029749286,0.022082391
2009-05-05,-0.003159787,0.010149168,0.013742535
2009-05-06,-0.008871266,-0.000312004,0.000500398
2009-05-07,0.032353968,0.022276444,0.014413349
2009-05-08,-0.009562665,0.002863836,-0.005961319
2009-05-11,-0.003025625,0.001173524,-0.002254537
2009-05-12,-0.022781593,-0.017100134,-0.021263134
2009-05-13,0.006105021,0.006912418,0.007203214
2009-05-14,0.009112055,0.000505369,-0.003323706
2009-05-15,0.030486115,0.026681748,0.022630574
2009-05-18,0.016437417,0.006104373,0.008051276
2009-05-19,-0.002220554,-0.005629355,-0.003101086
2009-05-20,-0.030647428,-0.030378605,-0.027504252
2009-05-21,-0.001054693,0.008463118,0.004556438
2009-05-22,0.012356976,0.012535796,0.010629281
2009-05-26,0.004988192,0.000619415,0.001020015
2009-05-27,-0.000986119,-0.00764938,-0.0064988
2009-05-28,0.009346594,0.007936338,0.006928775
2009-05-29,0.024415466,0.015218703,0.019986872
2009-06-01,0.004117281,-0.006648794,-0.006479961
2009-06-02,-0.026188558,-0.021968203,-0.020906857
2009-06-03,-0.010634386,0.00416417,0.000798467
2009-06-04,0.014042296,0.009342617,0.011785087
2009-06-05,-0.000201373,-0.005608008,-0.007524895
2009-06-08,0.002825931,0.00612896,-9.08018E-05
2009-06-09,0.023071706,0.003680539,0.007264802
2009-06-10,-0.002091048,0.000479261,0.00565723
2009-06-11,-0.000201765,-0.007976998,-0.004459983
2009-06-12,-0.022648324,-0.022223306,-0.026114363
2009-06-15,0.003641505,0.000237107,0.000601017
2009-06-16,-0.007159836,-0.009241885,-0.011574181
2009-06-17,-0.001222962,-0.005786406,0.000560944
2009-06-18,0.021961794,0.019120423,0.015183723
2009-06-19,-0.025487856,-0.0209617,-0.025748407
2009-06-22,-4.80442E-05,-0.005341233,-0.000944733
2009-06-23,0.011901791,0.003605205,0.011820331
2009-06-24,-0.008504174,-0.013008437,-0.006401869
2009-06-25,-0.001648649,-0.002723589,-0.002727743
2009-06-26,0.022168517,0.014049161,0.012497053
2009-06-29,-0.016760254,-0.004974982,-0.010433163
2009-06-30,0.031124792,0.025391118,0.021533465
2009-07-01,-0.024939128,-0.022605604,-0.024512175
2009-07-02,0.005125396,-0.001152294,0.000472333
2009-07-03,-0.011165693,-0.006191126,-0.009772679
2009-07-06,-0.014495401,-0.005968622,-0.001883239
2009-07-07,-0.008556065,-0.017949729,-0.011177454
2009-07-08,0.016459505,0.003250647,0.004468383
2009-07-09,0.002880521,-0.009990606,-0.007574482
2009-07-10,0.020332906,0.017849348,0.018147897
2009-07-13,0.008946411,0.017076147,0.008471954
2009-07-14,0.02886492,0.027709672,0.025674304
2009-07-15,-0.005539955,0.001257464,0.003520074
2009-07-16,-0.005347201,0.007276094,0.006190105
2009-07-17,0.021485768,0.014081752,0.012486329
2009-07-20,0.001007941,0.009639563,0.008461608
2009-07-21,-0.001595182,0.001760196,0.002789431
2009-07-22,0.01186147,0.015085058,0.014709482
2009-07-23,-3.95596E-05,0.001585985,0.003684372
2009-07-24,0.013469117,0.003687619,0.002075777
2009-07-27,-0.014142514,-0.015872172,-0.012494276
2009-07-28,0.014974691,0.005060135,0.004129129
2009-07-29,0.016293533,0.021255267,0.018493678
2009-07-30,-0.020040541,-0.007320375,-0.005009068
2009-07-31,0.019695416,0.021276942,0.016079333
2009-08-03,0.001485599,0.002115065,-0.002370529
2009-08-04,-0.013863381,0.001784462,-0.005201867
2009-08-05,0.012605654,0.008840311,0.009339158
2009-08-06,0.0097188,0.006335463,0.008762392
2009-08-07,-0.007855634,-0.002262854,-0.001986643
2009-08-10,-0.010373359,-0.016232704,-0.010778874
2009-08-11,0.016072632,0.005543844,0.009740329
2009-08-12,0.009419371,0.008961999,0.008204715
2009-08-13,-0.005786809,-0.010196036,-0.008726737
2009-08-14,-0.025936985,-0.01235787,-0.014637251
2009-08-17,0.012648736,0.006277628,0.008783638
2009-08-18,-0.008979542,0.002721263,0.000832302
2009-08-19,0.020771368,0.014991105,0.014265305
2009-08-20,0.021757455,0.018823155,0.019825085
2009-08-21,0.015196237,0.006172246,0.009338473
2009-08-24,0.005106682,-0.001085585,0.004207344
2009-08-25,-8.89539E-05,-0.006886824,-0.005328669
2009-08-26,-0.006253647,-0.007231768,-0.004334846
2009-08-27,0.006428046,0.011025612,0.008111882
2009-08-28,-0.0063975,-0.022126507,-0.018171077
2009-09-01,0.00702278,0.002212483,-0.00045646
2009-09-02,-0.006039011,-0.009754969,-0.004296834
2009-09-03,0.012997805,0.01361788,0.01144513
2009-09-04,0.023961523,0.017730029,0.016798236
2009-09-07,0.016063084,0.00070261,0.002858185
2009-09-08,0.019684053,0.015802967,0.011521436
2009-09-09,-0.009433295,-0.000901054,-0.003317147
2009-09-10,0.016426332,0.010026071,0.004771738
2009-09-11,-0.013476775,-0.00490021,0.001476604
2009-09-14,0.010100798,0.009538205,0.004622527
2009-09-15,0.024537508,0.023665009,0.016263065
2009-09-16,0.015628928,0.005854167,0.007786733
2009-09-17,0.006892694,-0.000884777,0.00172347
2009-09-18,-0.007035405,-0.009307838,-0.007442634
2009-09-21,0.002284304,0.000425075,0.001597071
2009-09-22,0.00156266,-0.001750473,-0.000622253
2009-09-23,-0.00915045,-0.012819233,-0.011693972
2009-09-24,-0.00234086,0.005622552,0.000570945
2009-09-25,0.013375117,0.01257813,0.016429893
2009-09-28,0.003068668,-0.007883352,-0.001161508
2009-09-29,-0.006768538,-0.010455564,-0.005000291
2009-09-30,-0.018774946,-0.021018047,-0.016770876
2009-10-01,-0.010205118,-0.009001858,-0.011708071
2009-10-02,-0.001632461,0.000378671,0.007136128
2009-10-05,0.024738467,0.027323929,0.022630018
2009-10-06,-0.017033841,-0.008535809,-0.005663682
2009-10-07,0.016697891,0.009776482,0.008945174
2009-10-08,0.005796195,-0.002330239,0.001416211
2009-10-09,0.014183439,0.009846642,0.00935702
2009-10-12,-0.007268867,-0.011594408,-0.010767341
2009-10-13,0.025659558,0.024478052,0.01979007
2009-10-14,-0.001169434,-0.006818532,-0.006297445
2009-10-15,-0.020115365,0.000235967,-0.006279916
2009-10-16,0.012599202,0.019354164,0.017590844
2009-10-19,-0.006388697,-0.003909348,-0.00721386
2009-10-20,0.003056969,0.000575402,0.002765381
2009-10-21,-0.022188656,-0.015614123,-0.009604595
2009-10-22,0.000826955,0.004476485,0.006759611
2009-10-23,-0.010933685,-0.009920694,-0.009708923
2009-10-26,-0.014367569,0.000683791,0.001791321
2009-10-27,-0.025467464,-0.024271449,-0.023187848
2009-10-28,0.001727618,0.014290236,0.011278639
2009-10-29,-0.019756521,-0.019422584,-0.018140413
2009-10-30,0.015503458,0.006082261,0.011894142
2009-11-02,-0.008964189,-0.012866371,-0.013184445
2009-11-03,0.007560811,0.008597798,0.014035575
2009-11-04,-0.01487296,-0.003602596,0.003465221
2009-11-05,0.010167965,0.007504437,0.003336195
2009-11-06,0.015577747,0.018183929,0.017986661
2009-11-09,0.009871201,0.0015341,-0.000897769
2009-11-10,0.002413407,0.009594982,0.006940063
2009-11-11,-0.001776596,-0.000634526,0.001841726
2009-11-12,0.013109196,0.003881831,0.003771439
2009-11-13,-0.001575636,0.010640737,0.016294087
2009-11-16,-0.00912321,-0.001264145,-0.006836718
2009-11-17,0.00927873,5.23207E-05,-0.000710825
2009-11-18,-0.016653684,-0.010011118,-0.013927107
2009-11-19,-0.002677763,-0.004190823,-0.00309433
2009-11-20,0.015851374,0.021431925,0.019823285
2009-11-23,-0.006411777,-0.00723953,-0.005881804
2009-11-24,0.017789532,0.010332403,0.007663411
2009-11-25,-0.039974539,-0.033834387,-0.031818521
2009-11-26,0.022397347,0.013728987,0.009934349
2009-11-27,-0.010418837,-0.013986773,-0.010484778
2009-11-30,0.021669389,0.025552548,0.023407248
2009-12-01,0.009465248,-0.003513307,0.002861338
2009-12-02,-0.005102654,0.005477003,-0.002703007
2009-12-03,-0.001815462,0.003189249,0.001769245
2009-12-04,-0.011375347,-0.002626848,-0.002198256
2009-12-07,-0.016213856,-0.015484867,-0.016495001
2009-12-08,-0.018643624,-0.003497756,-0.003675978
2009-12-09,0.001811149,0.006490103,0.007782625
2009-12-10,-0.008818684,0.011479148,0.003279689
2009-12-11,0.018739548,0.013172337,0.010206021
2009-12-14,-0.003208477,-0.006674153,-0.005550016
2009-12-15,0.000499528,0.005860222,0.006526921
2009-12-16,-0.014953997,-0.01965202,-0.019303423
2009-12-17,0.000792361,-0.007004897,-0.003986507
2009-12-18,0.024206363,0.015512993,0.018703818
2009-12-21,0.022367038,0.006128106,0.00655459
2009-12-22,0.005233437,0.004601553,0.008200875
2009-12-23,0.00495801,0.00905447,0.005584096
2009-12-24,-5.34845E-05,-0.000815227,0.006515623
2009-12-29,-0.005106552,-0.008739016,-0.007301015
2009-12-30,-0.000721438,0.00168787,0.002778858
2009-12-31,0.016844697,0.015130722,0.016146613
2010-01-04,0.01303731,-1.55472E-05,0.004036143
2010-01-05,0.005901476,0.003971611,0.001358081
2010-01-06,0.002922804,-0.005598884,-0.000596745
2010-01-07,-0.007540185,-0.003270842,0.001357049
2010-01-08,0.005995291,0.001968696,0.000704709
2010-01-11,-0.01686253,-0.007953345,-0.007114353
2010-01-12,-0.006607479,-0.015538704,-0.004582901
2010-01-13,-0.008467451,0.003714523,0.004512652
2010-01-14,-0.013095696,-0.01204781,-0.007784366
2010-01-15,0.016853451,0.012683128,0.00714888
2010-01-18,-0.003143018,0.005937254,0.003403465
2010-01-19,-0.018752986,-0.020694509,-0.016741942
2010-01-20,-0.007997272,-0.010941452,-0.015809475
2010-01-21,0.002763986,-0.007582765,-0.006016757
2010-01-22,-0.007980797,-0.015660755,-0.008052046
2010-01-25,0.01353185,0.009476172,0.003155714
2010-01-26,-0.009758855,-0.010107444,-0.011256609
2010-01-27,-0.013905639,-0.016414556,-0.01376138
2010-01-28,-0.001092901,0.004758751,0.008317624
2010-01-29,0.013827022,0.012242733,0.011352029
2010-02-01,0.002167732,0.002571909,0.006841483
2010-02-02,0.006515891,-0.002559583,-0.005716124
2010-02-03,-0.024289338,-0.02546242,-0.021663399
2010-02-04,-0.020700545,-0.019914055,-0.015254996
2010-02-05,0.001824129,0.005960425,0.00620443
2010-02-08,-0.000617822,-0.000934909,0.003829311
2010-02-09,0.009304478,-0.00083016,0.003951641
2010-02-10,0.017852077,0.00697062,0.005748246
2010-02-11,-0.008374558,-0.00399175,-0.0036811
2010-02-12,0.015396138,-0.002963062,0.004861449
2010-02-15,0.009045815,0.014817053,0.014823416
2010-02-16,0.00508704,0.006345476,0.006197441
2010-02-17,0.006752792,0.009864084,0.009191525
2010-02-18,0.023081258,0.00977378,0.006215846
2010-02-19,0.00954863,-4.28072E-05,-0.001138442
2010-02-22,-0.004073724,-0.000637217,-0.006913174
2010-02-23,0.008958344,0.00740829,0.005230381
2010-02-24,-0.019504003,-0.009708682,-0.012109529
2010-02-25,0.027272296,0.016135224,0.014455686
2010-02-26,0.011422118,0.009777811,0.009599402
2010-03-01,0.01884863,0.009636065,0.014465676
2010-03-02,0.008636295,0.008886092,0.008953155
2010-03-03,-0.000427326,0.002540622,-0.001084363
2010-03-04,0.011078761,0.022578202,0.013135041
2010-03-05,-0.002607365,-0.000109932,0.001232187
2010-03-08,0.000304631,-0.004314818,-0.000784775
2010-03-09,0.030543856,0.003113383,0.006836478
2010-03-10,0.009136478,-0.002977799,-0.004130766
2010-03-11,0.006750963,-0.001193117,0.001477578
2010-03-12,-0.000294779,-0.010817718,-0.005634954
2010-03-15,0.006420594,0.007977214,0.004737303
2010-03-16,0.01223304,0.00523774,0.004305743
2010-03-17,-0.010647996,0.006597589,-0.000354321
2010-03-18,-0.001531766,0.002555943,0.001329174
2010-03-19,-0.015480862,-0.001850912,-0.000991133
2010-03-22,0.011378693,0.00909489,0.005155461
2010-03-23,0.005331541,0.003646808,0.000757896
2010-03-24,0.004564489,0.011843453,0.008753236
2010-03-25,-0.01362678,-0.00512299,-0.004294993
2010-03-26,0.005870204,0.007172904,0.001350167
2010-03-29,-0.006669855,-0.007465803,-0.006724219
2010-03-30,0.003525999,0.008570965,0.001286956
2010-03-31,-0.008345179,0.012105922,0.011497289
2010-04-01,0.001317207,0.003804469,0.006179394
2010-04-06,0.003993415,-0.006187362,-0.003165871
2010-04-07,-0.009896712,-0.007059364,-0.008573263
2010-04-08,0.020110375,0.007646354,0.010205332
2010-04-09,-0.002971932,0.007942994,0.001143649
2010-04-12,-0.004768142,0.000107199,-0.002752008
2010-04-13,0.00938677,0.004107612,0.006005172
2010-04-14,0.004312055,0.007653305,0.004951435
2010-04-15,-0.023543582,-0.017640627,-0.013905579
2010-04-16,-0.007450554,0.00195065,-0.002802925
2010-04-19,0.011112843,0.008140193,0.00974179
2010-04-20,-0.001164556,-0.015412759,-0.010425852
2010-04-21,-0.007943811,-0.008746307,-0.010151309
2010-04-22,0.009079571,0.011049368,0.010290717
2010-04-23,0.003685162,0.001163037,0.005293871
2010-04-26,-0.020042672,-0.024208012,-0.026138793
2010-04-27,0.000547295,0.001733086,-0.003015972
2010-04-28,0.010813278,0.003709301,0.005584792
2010-04-29,-0.010797953,-0.012057738,-0.011481363
2010-04-30,-0.02962987,-0.034386613,-0.025606396
2010-05-04,-0.01753829,-0.013907352,-0.012788527
2010-05-05,-0.01198737,-0.014312636,-0.015144424
2010-05-06,-0.022122638,-0.017798024,-0.026230755
2010-05-07,0.038096197,0.04956764,0.051610385
2010-05-10,-0.004458615,-0.005600852,-0.009874893
2010-05-11,-0.001426599,0.013508099,0.009242248
2010-05-12,0.011694064,0.012373137,0.009324789
2010-05-13,-0.041335347,-0.028090103,-0.031433462
2010-05-14,0.001734608,0.000429832,-7.60037E-05
2010-05-17,0.011558536,0.006869845,0.008513064
2010-05-18,-0.016443881,-0.028380366,-0.028112223
2010-05-19,-0.010489534,-0.027985167,-0.016478936
2010-05-20,-0.001278226,-0.00134404,-0.002010605
2010-05-21,0.005178891,0.000470306,0.001323352
2010-05-24,-0.032831997,-0.028533262,-0.025426069
2010-05-25,0.038682207,0.022263166,0.019713806
2010-05-26,0.03114092,0.024435661,0.03118239
2010-05-27,-0.008717473,0.00329862,-0.001308901
2010-05-28,-0.000849652,-0.004098364,-0.004837715
2010-06-01,-0.009963207,-0.00821291,-0.002324095
2010-06-02,0.014122857,0.008464836,0.011628133
2010-06-03,-0.019515945,-0.023512879,-0.016349401
2010-06-04,0.00322498,-0.012769851,-0.011100273
2010-06-07,0.001771991,-0.007365989,-0.008088221
2010-06-08,0.022227019,0.009573056,0.011495396
2010-06-09,0.005995292,0.010632268,0.009162587
2010-06-10,0.00443078,-0.001644163,0.006078909
2010-06-11,0.00042837,0.003815019,0.007436528
2010-06-14,4.78427E-05,0.003512921,0.003018012
2010-06-15,0.003423278,0.003353378,0.003852198
2010-06-16,6.01574E-05,0.005731145,0.003054659
2010-06-17,-0.000621887,0.001446428,-0.000590038
2010-06-18,0.009303901,0.003166443,0.009198598
2010-06-21,-0.006448771,-0.001100765,-0.009831858
2010-06-22,-0.014676313,-0.014275482,-0.013055079
2010-06-23,-0.009023785,-0.013394135,-0.015120209
2010-06-24,-0.012105833,-0.01005565,-0.010528999
2010-06-25,0.003485853,0.001848609,0.00499356
2010-06-28,-0.030724297,-0.027147201,-0.031054676
2010-06-29,-0.002079239,0.001605357,0.000549428
2010-06-30,-0.032864947,-0.022268096,-0.022595538
2010-07-01,-0.009411598,0.010608094,0.006721045
2010-07-02,0.001214443,-0.0108805,-0.003017714
2010-07-05,0.025916623,0.028068133,0.029335545
2010-07-06,0.013869283,0.001001389,0.010030211
2010-07-07,0.02281563,0.011713126,0.018086464
2010-07-08,0.014519181,0.004761617,0.005366761
2010-07-09,0.012746232,0.00269605,0.006643418
2010-07-12,0.017230509,0.027159602,0.020127734
2010-07-13,-0.003091216,-0.006353669,-0.003320053
2010-07-14,-0.003903465,-0.009040887,-0.00803274
2010-07-15,-0.013173795,-0.009037034,-0.010055073
2010-07-16,-0.001048535,-0.001711697,-0.002054702
2010-07-19,-0.003771763,0.002673374,-0.001709302
2010-07-20,0.023427717,0.007548366,0.014612316
2010-07-21,0.021004129,0.017732976,0.019023511
2010-07-22,-0.013505855,-0.001624642,-0.000225827
2010-07-23,0.006955202,0.009958099,0.007246922
2010-07-26,0.007812678,-0.000267524,0.002728411
2010-07-27,-0.010661423,-0.006017922,-0.008572973
2010-07-28,0.000596475,-0.001976955,-0.001071489
2010-07-29,-0.008130196,-0.011146485,-0.010538201
2010-07-30,0.025972494,0.030141472,0.026454926
2010-08-02,-0.005080787,-0.006021062,-0.000111171
2010-08-03,-0.001115695,-0.000293135,-0.001908644
2010-08-04,-0.004586405,-0.004421331,-0.003787457
2010-08-05,-0.011546987,-0.008724662,-0.006224608
2010-08-06,0.013413338,0.013653942,0.014646313
2010-08-09,-0.010893706,-0.004409606,-0.00630256
2010-08-10,-0.030082375,-0.031772377,-0.024402946
2010-08-11,0.01482628,-0.000180401,0.003984595
2010-08-12,0.004240563,0.002144592,0.001766013
2010-08-13,-0.007425894,0.00208191,0.000132691
2010-08-16,0.020965121,0.017622228,0.014101325
2010-08-17,-0.012352388,-0.007472565,-0.008896365
2010-08-18,-0.017931826,-0.0205654,-0.017273567
2010-08-19,0.010372701,-0.001160787,-0.003070251
2010-08-20,0.015553972,0.004287767,0.007603026
2010-08-23,-0.010837985,-0.008095345,-0.015053106
2010-08-24,-0.018150343,-0.011321925,-0.009038014
2010-08-25,0.025668118,0.010642168,0.009081301
2010-08-26,0.011213749,0.015460776,0.0088832
2010-08-27,0.003316915,0.006112425,0.004537066
2010-08-31,0.040623295,0.022762826,0.027022889
2010-09-01,-0.002385799,0.005493832,0.000857185
2010-09-02,0.010875525,0.012692708,0.010631167
2010-09-03,0.016943166,0.0047509,0.002044914
2010-09-06,0.004053821,-0.006935529,-0.005772908
2010-09-07,0.0176063,0.013751015,0.004049706
2010-09-08,0.0148853,0.015179521,0.011879109
2010-09-09,0.004518234,0.00543776,0.001346875
2010-09-10,0.007249029,0.019459706,0.011614803
2010-09-13,-0.00617937,0.002929712,0.000341389
2010-09-14,0.014143596,0.001452917,-0.002119481
2010-09-15,-0.008341924,-0.009293231,-0.002789978
2010-09-16,-0.001743093,-0.007530834,-0.005703868
2010-09-17,0.020964731,0.012898455,0.017064537
2010-09-20,-0.007930888,-0.001025273,-0.004694333
2010-09-21,-0.000129476,-0.011063165,-0.004357806
2010-09-22,0.008275738,0.000568629,-0.000864569
2010-09-23,0.011248391,0.012245494,0.009266103
2010-09-24,-0.013232861,-0.001686291,-0.004483344
2010-09-27,-0.005104337,0.000533683,0.000897118
2010-09-28,-0.002601862,-0.003784792,-0.001631292
2010-09-29,-0.005515954,-0.00314615,-0.003716805
2010-09-30,0.014116707,0.016971295,0.007983996
2010-10-01,-0.007800779,-0.001527627,-0.006597651
2010-10-04,0.013286727,0.011512899,0.014362851
2010-10-05,0.009095831,0.002746051,0.008091132
2010-10-06,-0.003885793,-0.001429834,-0.00339705
2010-10-07,0.007516475,0.001851076,-0.000794758
2010-10-08,0.000179612,0.004529005,0.00261595
2010-10-11,0.015243129,-0.000617705,-0.001903956
2010-10-12,0.015340139,0.014622818,0.015154727
2010-10-13,0.004258955,-0.003617397,-0.003514633
2010-10-14,-0.002226456,-0.009101394,-0.004155608
2010-10-15,0.012567255,0.005212705,0.00685556
2010-10-18,-0.013285774,-0.005578801,-0.006721811
2010-10-19,0.007385202,0.001343967,0.004382966
2010-10-20,-0.003905097,0.003958586,0.005062054
2010-10-21,-0.004420381,-0.005712934,-0.002865628
2010-10-22,0.014941509,0.007827525,0.00184624
2010-10-25,-0.003552961,-0.007803075,-0.00777121
2010-10-26,-0.017727473,-0.011918712,-0.01074063
2010-10-27,0.002071486,-0.003044797,0.005650018
2010-10-28,0.008773873,-0.003337138,-0.000475528
2010-10-29,0.002084285,0.000811736,0.003418382
2010-11-01,0.017898062,0.010860881,0.011027991
2010-11-02,0.010927907,-0.006847541,-0.001458992
2010-11-03,0.014413018,0.019223349,0.019794747
2010-11-04,0.009085564,0.004771713,0.002149144
2010-11-05,-0.001779155,-0.007512158,-0.00432311
2010-11-08,0.014520122,0.005650011,0.004307692
2010-11-09,-0.023882469,-0.009965777,-0.009923066
2010-11-10,-0.004271868,-0.00141618,-0.000292252
2010-11-11,-0.003346712,-0.011541606,-0.003146925
2010-11-12,-0.003914321,-0.001026919,0.004053891
2010-11-15,-0.03116728,-0.026056254,-0.023795615
2010-11-16,-0.004298211,0.005870774,0.001883173
2010-11-17,0.001768225,0.015484368,0.013368232
2010-11-18,-0.009445932,-0.009476135,-0.006223239
2010-11-19,-0.006903947,-0.00906423,-0.009070611
2010-11-22,-0.02033311,-0.015743837,-0.017515139
2010-11-23,0.009931612,0.009688941,0.013581065
2010-11-24,0.012585287,0.002633019,0.007388945
2010-11-25,0.008042036,-0.008003629,-0.005299268
2010-11-26,-0.01423479,-0.021151177,-0.020763138
2010-11-29,-0.004826364,-0.00467569,-0.004089353
2010-11-30,0.028129419,0.020882774,0.020657345
2010-12-01,0.017486225,0.020893048,0.022171023
2010-12-02,-0.005747289,-0.005915873,-0.003866426
2010-12-03,0.000625038,0.006150052,0.004351383
2010-12-06,-0.004790366,0.004971437,0.006620106
2010-12-07,0.002465791,-0.006435285,-0.002410261
2010-12-08,0.003376363,0.002639546,0.002329795
2010-12-09,0.009470153,0.003231017,0.000860882
2010-12-10,0.015231337,0.007259363,0.008222949
2010-12-13,0.005930476,0.005360299,0.005187005
2010-12-14,-0.003792085,0.000169483,-0.001527702
2010-12-15,0.008132617,0.000824132,-0.000187005
2010-12-16,-0.005371111,-0.007606771,-0.001581337
2010-12-17,0.013536111,0.001833238,0.003372049
2010-12-20,0.008006541,0.017628709,0.010217937
2010-12-21,-0.005432643,-0.000267601,0.00532612
2010-12-22,0.00366872,-0.001208619,0.002105791
2010-12-23,0.000279338,0.00317235,0.002134721
2010-12-24,-0.006829658,-0.010000655,-0.002080248
2010-12-29,0.003545068,-0.000315889,-0.004235875
2010-12-30,-0.025942351,-0.012831402,-0.011907553
2010-12-31,0.015027461,0.016710112,0.019322361
2011-01-04,0.012734193,0.001125298,0.004988443
2011-01-05,-0.001283513,-0.005852445,-0.004037128
2011-01-06,-0.009661576,-0.010642148,-0.005847662
2011-01-07,-0.005303184,-0.008875653,-0.00467891
2011-01-10,0.010303918,0.014394345,0.009687222
2011-01-11,0.000908514,0.006744702,0.006102428
2011-01-12,0.008629852,-0.003394905,-0.00442924
2011-01-13,-0.011047993,-0.002706071,-0.003618918
2011-01-14,0.008181285,0.000333428,-0.002732377
2011-01-17,0.010299338,0.013705424,0.011811484
2011-01-18,0.002177205,-0.014449709,-0.013159633
2011-01-19,-0.027919862,-0.011085756,-0.018204026
2011-01-20,-0.001790582,-0.007258103,0.004839892
2011-01-21,0.005550891,0.008940996,0.008072859
2011-01-24,-0.008565135,-0.007353608,-0.00440788
2011-01-25,0.01613586,0.0098126,0.008702705
2011-01-26,0.000249374,0.005385758,-0.000686859
2011-01-27,-0.009684519,-0.008149861,-0.014031617
2011-01-28,0.000557735,-0.005970761,-0.00314551
2011-01-31,0.009318248,0.019938202,0.016186529
2011-02-01,0.012335737,0.008795482,0.007099936
2011-02-02,-0.001416864,-0.002188125,-0.002799953
2011-02-03,-0.003548851,0.009807263,0.002356559
2011-02-04,0.015078671,0.012146949,0.008937206
2011-02-07,-0.001878199,0.007427017,0.006660056
2011-02-08,-0.00750838,-0.009141457,-0.006402574
2011-02-09,-0.005157322,-0.010295242,-0.005336814
2011-02-10,0.002986069,0.006485574,0.007126246
2011-02-11,0.016077417,-0.000434138,-0.000461825
2011-02-14,0.003988346,-0.002373515,-0.003795317
2011-02-15,0.013755662,0.000210598,0.007983966
2011-02-16,-0.012498333,-0.00293645,0.000345094
2011-02-17,-0.005501096,-0.004244515,-0.000722804
2011-02-18,-0.022757996,-0.007277821,-0.011211573
2011-02-21,-0.004935616,-0.004573227,-0.002992618
2011-02-22,-0.007584705,-0.009727967,-0.012223186
2011-02-23,-0.003987998,-0.002128665,-0.000590867
2011-02-24,0.018063258,0.013174078,0.013716216
2011-02-25,-0.0062113,-0.00064749,-0.00119976
2011-02-28,-0.002326288,-0.003539063,-0.00970971
2011-03-01,-0.015800315,-0.008230679,-0.003521008
2011-03-02,0.023729054,0.014378214,0.015249624
2011-03-03,-0.000254009,0.000257593,-0.002447919
2011-03-04,0.000973263,0.009118645,-0.0027711
2011-03-07,0.011769838,-0.00451077,0.000167398
2011-03-08,-0.01644675,-0.007355081,-0.006276361
2011-03-09,-0.010969403,-0.014175694,-0.015495259
2011-03-10,0.000197544,-0.002384898,-0.002839888
2011-03-11,-0.019300782,-0.009749886,-0.009178719
2011-03-14,-0.011777478,-0.00518424,-0.013835019
2011-03-15,-0.026779443,-0.01391031,-0.017049146
2011-03-16,0.015925558,0.01081922,0.017487764
2011-03-17,0.008241011,0.007738159,0.003862292
2011-03-18,0.027499911,0.016228566,0.011892062
2011-03-21,-0.00032775,-0.003887621,-0.004044175
2011-03-22,0.014943796,0.008632081,0.005761188
2011-03-23,0.005350989,0.011550919,0.014665539
2011-03-24,0.01272303,-0.001134722,0.003383836
2011-03-25,-0.010573962,0.000496429,0.000627034
2011-03-28,0.007033344,0.007959136,0.004691337
2011-03-29,0.010226904,-0.002297677,0.002714002
2011-03-30,-0.003518351,-0.00442723,-0.006640553
2011-03-31,0.007345167,0.021181136,0.017110073
